,zipcode,income,state
22270,15824,149009,PA
22271,15825,219937,PA
22272,15827,5070,PA
22273,15828,5543,PA
22274,15829,27482,PA
22275,15832,5819,PA
22276,15834,90774,PA
22277,15840,42776,PA
22278,15841,3472,PA
22279,15845,69972,PA
22280,15846,97322,PA
22281,15848,20235,PA
22282,15849,25905,PA
22283,15851,128385,PA
22284,15853,163970,PA
22285,15856,22758,PA
22286,15857,405083,PA
22287,15860,26048,PA
22288,15863,3478,PA
22289,15864,39391,PA
22290,15865,22209,PA
22291,15868,36402,PA
22292,15870,34502,PA
22293,15901,29858,PA
22294,15902,162339,PA
22295,15904,452385,PA
22296,15905,602293,PA
22297,15906,153697,PA
22298,15909,108761,PA
22299,15920,22243,PA
22300,15921,12651,PA
22301,15922,5427,PA
22302,15923,35170,PA
22303,15924,19644,PA
22304,15926,60747,PA
22305,15927,22867,PA
22306,15928,58539,PA
22307,15930,6453,PA
22308,15931,248998,PA
22309,15934,6862,PA
22310,15935,61019,PA
22311,15936,30479,PA
22312,15937,12537,PA
22313,15938,56094,PA
22314,15940,54507,PA
22315,15942,51491,PA
22316,15943,72952,PA
22317,15944,71200,PA
22318,15945,3959,PA
22319,15946,146472,PA
22320,15948,12075,PA
22321,15949,11977,PA
22322,15951,12156,PA
22323,15952,32259,PA
22324,15954,40993,PA
22325,15955,46732,PA
22326,15956,53381,PA
22327,15957,9127,PA
22328,15958,56851,PA
22329,15960,7832,PA
22330,15961,19047,PA
22331,15962,4621,PA
22332,15963,249556,PA
22333,16001,1015813,PA
22334,16002,518969,PA
22335,16020,27995,PA
22336,16022,9916,PA
22337,16023,119728,PA
22338,16024,8047,PA
22339,16025,145356,PA
22340,16027,10203,PA
22341,16028,40873,PA
22342,16029,14891,PA
22343,16030,4975,PA
22344,16033,204998,PA
22345,16034,47651,PA
22346,16037,196101,PA
22347,16038,72121,PA
22348,16040,20522,PA
22349,16041,44166,PA
22350,16045,20453,PA
22351,16046,1068718,PA
22352,16049,66583,PA
22353,16050,30999,PA
22354,16051,90346,PA
22355,16052,70207,PA
22356,16053,150769,PA
22357,16054,8184,PA
22358,16055,309909,PA
22359,16056,158832,PA
22360,16057,267776,PA
22361,16059,347761,PA
22362,16061,69033,PA
22363,16063,263631,PA
22364,16066,1517419,PA
22365,16101,634380,PA
22366,16102,117112,PA
22367,16105,507484,PA
22368,16110,8015,PA
22369,16111,18883,PA
22370,16112,32697,PA
22371,16113,11589,PA
22372,16114,13510,PA
22373,16115,86024,PA
22374,16116,63691,PA
22375,16117,387436,PA
22376,16120,55768,PA
22377,16121,60967,PA
22378,16123,67339,PA
22379,16124,41392,PA
22380,16125,346829,PA
22381,16127,372935,PA
22382,16130,41705,PA
22383,16131,18393,PA
22384,16132,7615,PA
22385,16133,35106,PA
22386,16134,78291,PA
22387,16136,14938,PA
22388,16137,283659,PA
22389,16141,43689,PA
22390,16142,150295,PA
22391,16143,72440,PA
22392,16145,61142,PA
22393,16146,213532,PA
22394,16148,522404,PA
22395,16150,185678,PA
22396,16153,57797,PA
22397,16154,58566,PA
22398,16156,85270,PA
22399,16157,73952,PA
22400,16159,117632,PA
22401,16160,16007,PA
22402,16161,10412,PA
22403,16201,413151,PA
22404,16210,18571,PA
22405,16212,5945,PA
22406,16214,173514,PA
22407,16218,25316,PA
22408,16222,48942,PA
22409,16224,25633,PA
22410,16226,184472,PA
22411,16228,7501,PA
22412,16229,174846,PA
22413,16230,9199,PA
22414,16232,88280,PA
22415,16233,23458,PA
22416,16235,31601,PA
22417,16236,5089,PA
22418,16238,8930,PA
22419,16239,30192,PA
22420,16240,31901,PA
22421,16242,93366,PA
22422,16244,4180,PA
22423,16245,4076,PA
22424,16246,4932,PA
22425,16248,60100,PA
22426,16249,48160,PA
22427,16250,3919,PA
22428,16254,84817,PA
22429,16255,37577,PA
22430,16256,20208,PA
22431,16258,32183,PA
22432,16259,40300,PA
22433,16260,4532,PA
22434,16262,69995,PA
22435,16263,6115,PA
22436,16301,317384,PA
22437,16311,9467,PA
22438,16313,35480,PA
22439,16314,120987,PA
22440,16316,155770,PA
22441,16317,29947,PA
22442,16319,35125,PA
22443,16323,353150,PA
22444,16326,9645,PA
22445,16327,55958,PA
22446,16329,9494,PA
22447,16333,6715,PA
22448,16334,10246,PA
22449,16335,628187,PA
22450,16340,34771,PA
22451,16341,39171,PA
22452,16342,42410,PA
22453,16343,8343,PA
22454,16344,6841,PA
22455,16345,122874,PA
22456,16346,70212,PA
22457,16347,40890,PA
22458,16350,48712,PA
22459,16351,28665,PA
22460,16352,4432,PA
22461,16353,53164,PA
22462,16354,198085,PA
22463,16360,25618,PA
22464,16362,20479,PA
22465,16364,25243,PA
22466,16365,450407,PA
22467,16370,4095,PA
22468,16371,62299,PA
22469,16372,8366,PA
22470,16373,78252,PA
22471,16374,41624,PA
22472,16401,88038,PA
22473,16402,13452,PA
22474,16403,125740,PA
22475,16404,55345,PA
22476,16405,11908,PA
22477,16406,63795,PA
22478,16407,207620,PA
22479,16410,40894,PA
22480,16411,26563,PA
22481,16412,262042,PA
22482,16415,449814,PA
22483,16417,208931,PA
22484,16420,10593,PA
22485,16421,65460,PA
22486,16422,5591,PA
22487,16423,83793,PA
22488,16424,86975,PA
22489,16426,117359,PA
22490,16427,6003,PA
22491,16428,323020,PA
22492,16433,126615,PA
22493,16434,41935,PA
22494,16435,32191,PA
22495,16436,12009,PA
22496,16438,150225,PA
22497,16440,21183,PA
22498,16441,284871,PA
22499,16442,73883,PA
22500,16443,26118,PA
22501,16501,9171,PA
22502,16502,192284,PA
22503,16503,120802,PA
22504,16504,280772,PA
22505,16505,688610,PA
22506,16506,886805,PA
22507,16507,118732,PA
22508,16508,338977,PA
22509,16509,852252,PA
22510,16510,594189,PA
22511,16511,275175,PA
22512,16601,685543,PA
22513,16602,601299,PA
22514,16611,59317,PA
22515,16613,35949,PA
22516,16617,58894,PA
22517,16619,8371,PA
22518,16620,7432,PA
22519,16621,13073,PA
22520,16622,4464,PA
22521,16623,10340,PA
22522,16624,5521,PA
22523,16625,64790,PA
22524,16627,37121,PA
22525,16630,102540,PA
22526,16634,5899,PA
22527,16635,386894,PA
22528,16636,21034,PA
22529,16637,46771,PA
22530,16639,16727,PA
22531,16640,21391,PA
22532,16641,52164,PA
22533,16646,49610,PA
22534,16647,21321,PA
22535,16648,590936,PA
22536,16650,34701,PA
22537,16651,69843,PA
22538,16652,325398,PA
22539,16655,32093,PA
22540,16656,20547,PA
22541,16657,28179,PA
22542,16659,6332,PA
22543,16661,17363,PA
22544,16662,135248,PA
22545,16664,46021,PA
22546,16665,7881,PA
22547,16666,56198,PA
22548,16667,29669,PA
22549,16668,76111,PA
22550,16669,49840,PA
22551,16671,12280,PA
22552,16673,128146,PA
22553,16674,10373,PA
22554,16677,10956,PA
22555,16678,52818,PA
22556,16679,12256,PA
22557,16680,10900,PA
22558,16683,11829,PA
22559,16685,5534,PA
22560,16686,307715,PA
22561,16689,9053,PA
22562,16691,6327,PA
22563,16692,13626,PA
22564,16693,82779,PA
22565,16694,3818,PA
22566,16695,21735,PA
22567,16701,379789,PA
22568,16720,24181,PA
22569,16726,10403,PA
22570,16727,9166,PA
22571,16729,16947,PA
22572,16731,59776,PA
22573,16732,7680,PA
22574,16734,4493,PA
22575,16735,134022,PA
22576,16738,30791,PA
22577,16740,25645,PA
22578,16743,84970,PA
22579,16744,6736,PA
22580,16745,10234,PA
22581,16746,21634,PA
22582,16748,57230,PA
22583,16749,88333,PA
22584,16750,9092,PA
22585,16801,1076557,PA
22586,16802,2998,PA
22587,16803,761271,PA
22588,16820,21406,PA
22589,16821,7179,PA
22590,16822,50466,PA
22591,16823,677011,PA
22592,16825,5304,PA
22593,16826,21944,PA
22594,16827,240585,PA
22595,16828,139199,PA
22596,16829,16063,PA
22597,16830,283419,PA
22598,16832,9692,PA
22599,16833,103616,PA
22600,16834,6015,PA
22601,16835,5766,PA
22602,16836,22525,PA
22603,16838,37126,PA
22604,16839,8198,PA
22605,16840,9238,PA
22606,16841,129401,PA
22607,16843,10005,PA
22608,16844,66409,PA
22609,16845,13313,PA
22610,16847,8406,PA
22611,16848,8682,PA
22612,16849,8882,PA
22613,16851,42602,PA
22614,16852,6245,PA
22615,16853,24420,PA
22616,16854,23363,PA
22617,16855,4453,PA
22618,16858,79630,PA
22619,16859,9230,PA
22620,16860,7402,PA
22621,16861,4436,PA
22622,16863,15112,PA
22623,16865,65004,PA
22624,16866,184855,PA
22625,16868,24898,PA
22626,16870,358639,PA
22627,16872,23474,PA
22628,16874,30646,PA
22629,16875,111316,PA
22630,16876,5664,PA
22631,16877,57982,PA
22632,16878,42653,PA
22633,16879,6982,PA
22634,16881,41012,PA
22635,16882,6217,PA
22636,16901,260254,PA
22637,16912,40708,PA
22638,16914,50786,PA
22639,16915,139887,PA
22640,16917,31079,PA
22641,16920,34240,PA
22642,16921,10751,PA
22643,16922,36146,PA
22644,16923,23626,PA
22645,16925,71953,PA
22646,16926,17375,PA
22647,16927,8962,PA
22648,16928,27465,PA
22649,16929,51524,PA
22650,16930,33637,PA
22651,16932,15833,PA
22652,16933,133539,PA
22653,16935,27593,PA
22654,16936,45339,PA
22655,16938,14864,PA
22656,16942,14077,PA
22657,16943,8508,PA
22658,16946,55501,PA
22659,16947,111661,PA
22660,16948,29684,PA
22661,16950,64933,PA
22662,17002,11052,PA
22663,17003,343435,PA
22664,17004,89582,PA
22665,17005,7603,PA
22666,17006,21414,PA
22667,17007,224154,PA
22668,17009,38231,PA
22669,17011,1292344,PA
22670,17013,944637,PA
22671,17015,838477,PA
22672,17016,35624,PA
22673,17017,43812,PA
22674,17018,141999,PA
22675,17019,648413,PA
22676,17020,232011,PA
22677,17021,18981,PA
22678,17022,964741,PA
22679,17023,82478,PA
22680,17024,52541,PA
22681,17025,615688,PA
22682,17026,97266,PA
22683,17027,7799,PA
22684,17028,97181,PA
22685,17029,6017,PA
22686,17030,18469,PA
22687,17032,226306,PA
22688,17033,617055,PA
22689,17034,51211,PA
22690,17035,14728,PA
22691,17036,1138466,PA
22692,17037,21150,PA
22693,17038,206870,PA
22694,17040,66594,PA
22695,17042,1103970,PA
22696,17043,239620,PA
22697,17044,426103,PA
22698,17045,78540,PA
22699,17046,584251,PA
22700,17047,59074,PA
22701,17048,77072,PA
22702,17049,76068,PA
22703,17050,1853748,PA
22704,17051,92268,PA
22705,17052,29081,PA
22706,17053,149004,PA
22707,17055,1578927,PA
22708,17057,570300,PA
22709,17058,34029,PA
22710,17059,180842,PA
22711,17060,20301,PA
22712,17061,190965,PA
22713,17062,110094,PA
22714,17063,63149,PA
22715,17064,43856,PA
22716,17065,106538,PA
22717,17066,85794,PA
22718,17067,407036,PA
22719,17068,108174,PA
22720,17070,527037,PA
22721,17072,8807,PA
22722,17073,158785,PA
22723,17074,174636,PA
22724,17075,5136,PA
22725,17078,769344,PA
22726,17080,6568,PA
22727,17082,75682,PA
22728,17084,123366,PA
22729,17086,51905,PA
22730,17087,74079,PA
22731,17088,18312,PA
22732,17090,141464,PA
22733,17093,12173,PA
22734,17094,56157,PA
22735,17097,10952,PA
22736,17098,48042,PA
22737,17099,21055,PA
22738,17101,43082,PA
22739,17102,171974,PA
22740,17103,159939,PA
22741,17104,251979,PA
22742,17109,574820,PA
22743,17110,813376,PA
22744,17111,1088986,PA
22745,17112,1460440,PA
22746,17113,212763,PA
22747,17201,636040,PA
22748,17202,959759,PA
22749,17210,5334,PA
22750,17211,8038,PA
22751,17212,15774,PA
22752,17213,12666,PA
22753,17214,32913,PA
22754,17215,6339,PA
22755,17219,7390,PA
22756,17220,11987,PA
22757,17221,12332,PA
22758,17222,312131,PA
22759,17223,5785,PA
22760,17224,42685,PA
22761,17225,600307,PA
22762,17228,24012,PA
22763,17229,28892,PA
22764,17233,117088,PA
22765,17235,11341,PA
22766,17236,232344,PA
22767,17237,35512,PA
22768,17238,44870,PA
22769,17239,4836,PA
22770,17240,80273,PA
22771,17241,302798,PA
22772,17243,28225,PA
22773,17244,55616,PA
22774,17246,5352,PA
22775,17249,6246,PA
22776,17250,4193,PA
22777,17252,86488,PA
22778,17253,5855,PA
22779,17254,10446,PA
22780,17255,24214,PA
22781,17257,615160,PA
22782,17260,23453,PA
22783,17261,8364,PA
22784,17262,20230,PA
22785,17263,10226,PA
22786,17264,47670,PA
22787,17265,10308,PA
22788,17266,13538,PA
22789,17267,64458,PA
22790,17268,749920,PA
22791,17271,9857,PA
22792,17272,3884,PA
22793,17301,119518,PA
22794,17302,73056,PA
22795,17304,79666,PA
22796,17306,14505,PA
22797,17307,141042,PA
22798,17309,54891,PA
22799,17311,5964,PA
22800,17313,285922,PA
22801,17314,155806,PA
22802,17315,708861,PA
22803,17316,262969,PA
22804,17317,8553,PA
22805,17318,10583,PA
22806,17319,346197,PA
22807,17320,259983,PA
22808,17321,71685,PA
22809,17322,178494,PA
22810,17324,112228,PA
22811,17325,941339,PA
22812,17327,252140,PA
22813,17329,93693,PA
22814,17331,1640615,PA
22815,17339,319749,PA
22816,17340,322456,PA
22817,17344,74412,PA
22818,17345,193813,PA
22819,17347,191381,PA
22820,17349,334693,PA
22821,17350,357826,PA
22822,17352,40859,PA
22823,17353,88722,PA
22824,17356,649012,PA
22825,17360,219663,PA
22826,17361,200414,PA
22827,17362,424040,PA
22828,17363,324277,PA
22829,17364,98882,PA
22830,17365,85445,PA
22831,17366,134607,PA
22832,17368,242428,PA
22833,17370,169156,PA
22834,17371,7108,PA
22835,17372,118544,PA
22836,17401,198574,PA
22837,17402,1165780,PA
22838,17403,1162932,PA
22839,17404,1037975,PA
22840,17406,729364,PA
22841,17407,74725,PA
22842,17408,726176,PA
22843,17501,123606,PA
22844,17502,76122,PA
22845,17505,49353,PA
22846,17507,8429,PA
22847,17508,34368,PA
22848,17509,111485,PA
22849,17512,413910,PA
22850,17516,144435,PA
22851,17517,476928,PA
22852,17518,30214,PA
22853,17519,197490,PA
22854,17520,145711,PA
22855,17522,957672,PA
22856,17527,175735,PA
22857,17529,110937,PA
22858,17532,92862,PA
22859,17535,58365,PA
22860,17536,68249,PA
22861,17538,248312,PA
22862,17540,283398,PA
22863,17543,1845917,PA
22864,17545,723609,PA
22865,17547,207067,PA
22866,17550,23008,PA
22867,17551,270131,PA
22868,17552,659477,PA
22869,17554,224469,PA
22870,17555,184731,PA
22871,17557,419833,PA
22872,17560,122818,PA
22873,17562,99100,PA
22874,17563,81726,PA
22875,17565,85446,PA
22876,17566,303713,PA
22877,17569,201195,PA
22878,17572,85026,PA
22879,17576,6390,PA
22880,17578,191042,PA
22881,17579,201921,PA
22882,17581,27857,PA
22883,17582,67109,PA
22884,17584,322540,PA
22885,17601,2240929,PA
22886,17602,1282932,PA
22887,17603,1788860,PA
22888,17606,29705,PA
22889,17701,895422,PA
22890,17702,252398,PA
22891,17721,26661,PA
22892,17724,92583,PA
22893,17728,136670,PA
22894,17730,4586,PA
22895,17731,12309,PA
22896,17737,153786,PA
22897,17740,292780,PA
22898,17744,64664,PA
22899,17745,341813,PA
22900,17747,55113,PA
22901,17748,14188,PA
22902,17749,4550,PA
22903,17751,176180,PA
22904,17752,104843,PA
22905,17754,429850,PA
22906,17756,300003,PA
22907,17758,24693,PA
22908,17760,11570,PA
22909,17762,10330,PA
22910,17763,3522,PA
22911,17764,35846,PA
22912,17765,24038,PA
22913,17768,6532,PA
22914,17771,73289,PA
22915,17772,54931,PA
22916,17774,24441,PA
22917,17776,6346,PA
22918,17777,157170,PA
22919,17779,10084,PA
22920,17801,337934,PA
22921,17810,43676,PA
22922,17812,28498,PA
22923,17813,42759,PA
22924,17814,108140,PA
22925,17815,686023,PA
22926,17820,144144,PA
22927,17821,665150,PA
22928,17823,29423,PA
22929,17824,141460,PA
22930,17827,19070,PA
22931,17830,49718,PA
22932,17832,13442,PA
22933,17834,75019,PA
22934,17837,597539,PA
22935,17840,5763,PA
22936,17841,82133,PA
22937,17842,180484,PA
22938,17844,237214,PA
22939,17845,44962,PA
22940,17846,90396,PA
22941,17847,261994,PA
22942,17850,10685,PA
22943,17851,123970,PA
22944,17853,66142,PA
22945,17855,27045,PA
22946,17856,84315,PA
22947,17857,200825,PA
22948,17859,77067,PA
22949,17860,66487,PA
22950,17862,6196,PA
22951,17864,50212,PA
22952,17866,151890,PA
22953,17868,20410,PA
22954,17870,352552,PA
22955,17872,150306,PA
22956,17876,41335,PA
22957,17878,35022,PA
22958,17881,27242,PA
22959,17884,4173,PA
22960,17886,18319,PA
22961,17887,6704,PA
22962,17888,6832,PA
22963,17889,92441,PA
22964,17901,660711,PA
22965,17920,4911,PA
22966,17921,144229,PA
22967,17922,149657,PA
22968,17923,7325,PA
22969,17925,8178,PA
22970,17929,36874,PA
22971,17930,9282,PA
22972,17931,116874,PA
22973,17933,5869,PA
22974,17934,5743,PA
22975,17935,23895,PA
22976,17936,14623,PA
22977,17938,71473,PA
22978,17941,18436,PA
22979,17943,5133,PA
22980,17944,5688,PA
22981,17946,3928,PA
22982,17948,65515,PA
22983,17949,4074,PA
22984,17951,7359,PA
22985,17952,5098,PA
22986,17953,8770,PA
22987,17954,77813,PA
22988,17957,7147,PA
22989,17959,27629,PA
22990,17960,120469,PA
22991,17961,249872,PA
22992,17963,232002,PA
22993,17964,16881,PA
22994,17965,43134,PA
22995,17967,60758,PA
22996,17968,8345,PA
22997,17970,57355,PA
22998,17972,297190,PA
22999,17974,7035,PA
23000,17976,92127,PA
23001,17978,9897,PA
23002,17980,74073,PA
23003,17981,47493,PA
23004,17982,7160,PA
23005,17983,34143,PA
23006,17985,30715,PA
23007,18011,187532,PA
23008,18013,493827,PA
23009,18014,348584,PA
23010,18015,973420,PA
23011,18017,1489078,PA
23012,18018,850715,PA
23013,18020,812135,PA
23014,18030,11236,PA
23015,18031,397641,PA
23016,18032,219404,PA
23017,18034,528801,PA
23018,18035,11894,PA
23019,18036,647105,PA
23020,18037,227417,PA
23021,18038,96376,PA
23022,18040,681141,PA
23023,18041,173602,PA
23024,18042,986154,PA
23025,18045,1147504,PA
23026,18046,5139,PA
23027,18049,686561,PA
23028,18051,227786,PA
23029,18052,763981,PA
23030,18053,68107,PA
23031,18054,184840,PA
23032,18055,450624,PA
23033,18056,21516,PA
23034,18058,223471,PA
23035,18059,42233,PA
23036,18062,1036072,PA
23037,18063,15188,PA
23038,18064,986493,PA
23039,18066,228829,PA
23040,18067,603116,PA
23041,18069,445681,PA
23042,18070,25241,PA
23043,18071,272235,PA
23044,18072,186036,PA
23045,18073,369063,PA
23046,18074,204309,PA
23047,18076,80177,PA
23048,18077,97494,PA
23049,18078,318959,PA
23050,18079,9648,PA
23051,18080,322316,PA
23052,18081,27181,PA
23053,18083,17041,PA
23054,18085,22396,PA
23055,18087,24244,PA
23056,18088,267003,PA
23057,18091,186044,PA
23058,18092,146951,PA
23059,18101,47538,PA
23060,18102,570713,PA
23061,18103,1361151,PA
23062,18104,1716439,PA
23063,18105,9932,PA
23064,18106,313904,PA
23065,18109,322006,PA
23066,18201,466205,PA
23067,18202,273629,PA
23068,18210,188674,PA
23069,18211,42779,PA
23070,18214,63188,PA
23071,18216,26035,PA
23072,18218,37036,PA
23073,18219,53881,PA
23074,18220,4811,PA
23075,18221,4968,PA
23076,18222,311957,PA
23077,18224,115709,PA
23078,18225,3405,PA
23079,18229,223808,PA
23080,18231,8821,PA
23081,18232,53964,PA
23082,18234,7225,PA
23083,18235,516908,PA
23084,18237,64475,PA
23085,18240,94381,PA
23086,18241,11999,PA
23087,18242,5190,PA
23088,18244,4396,PA
23089,18245,5292,PA
23090,18248,11642,PA
23091,18249,152445,PA
23092,18250,64138,PA
23093,18252,236925,PA
23094,18254,18702,PA
23095,18255,103094,PA
23096,18256,5510,PA
23097,18301,656461,PA
23098,18302,476676,PA
23099,18321,50114,PA
23100,18322,72973,PA
23101,18323,21069,PA
23102,18324,204835,PA
23103,18325,60866,PA
23104,18326,121920,PA
23105,18327,23867,PA
23106,18328,209956,PA
23107,18330,208206,PA
23108,18331,19475,PA
23109,18332,78385,PA
23110,18333,22694,PA
23111,18334,91959,PA
23112,18335,19460,PA
23113,18336,91283,PA
23114,18337,498593,PA
23115,18342,6266,PA
23116,18343,140855,PA
23117,18344,80893,PA
23118,18346,73024,PA
23119,18347,76636,PA
23120,18350,76295,PA
23121,18351,12935,PA
23122,18352,16566,PA
23123,18353,344215,PA
23124,18354,32844,PA
23125,18355,37974,PA
23126,18356,20023,PA
23127,18360,813569,PA
23128,18370,32069,PA
23129,18371,21201,PA
23130,18372,90796,PA
23131,18403,230132,PA
23132,18405,60508,PA
23133,18407,290048,PA
23134,18411,1006172,PA
23135,18413,6972,PA
23136,18414,212386,PA
23137,18415,29952,PA
23138,18417,24216,PA
23139,18419,112223,PA
23140,18420,5153,PA
23141,18421,108697,PA
23142,18424,148384,PA
23143,18425,24809,PA
23144,18426,102647,PA
23145,18427,14637,PA
23146,18428,337650,PA
23147,18431,329354,PA
23148,18433,175790,PA
23149,18434,96479,PA
23150,18435,33026,PA
23151,18436,374775,PA
23152,18438,43849,PA
23153,18439,14068,PA
23154,18443,12283,PA
23155,18444,442490,PA
23156,18445,55834,PA
23157,18446,83064,PA
23158,18447,263904,PA
23159,18451,18677,PA
23160,18452,124440,PA
23161,18453,24050,PA
23162,18456,9099,PA
23163,18457,3873,PA
23164,18458,90477,PA
23165,18461,6675,PA
23166,18462,9121,PA
23167,18464,51069,PA
23168,18465,31476,PA
23169,18466,304557,PA
23170,18469,10806,PA
23171,18470,64651,PA
23172,18471,69258,PA
23173,18472,103383,PA
23174,18473,5323,PA
23175,18503,13831,PA
23176,18504,404293,PA
23177,18505,387785,PA
23178,18507,219119,PA
23179,18508,180352,PA
23180,18509,283790,PA
23181,18510,195893,PA
23182,18512,336898,PA
23183,18517,107192,PA
23184,18518,225573,PA
23185,18519,120665,PA
23186,18602,25962,PA
23187,18603,425008,PA
23188,18610,118030,PA
23189,18612,570254,PA
23190,18614,55955,PA
23191,18615,48990,PA
23192,18616,14501,PA
23193,18617,28047,PA
23194,18618,123834,PA
23195,18621,120977,PA
23196,18622,6732,PA
23197,18623,55550,PA
23198,18624,32470,PA
23199,18625,14978,PA
23200,18626,12220,PA
23201,18628,4455,PA
23202,18629,40916,PA
23203,18630,79485,PA
23204,18631,27380,PA
23205,18632,5683,PA
23206,18634,267275,PA
23207,18635,101116,PA
23208,18636,29049,PA
23209,18640,425254,PA
23210,18641,157638,PA
23211,18642,116672,PA
23212,18643,328773,PA
23213,18644,234633,PA
23214,18651,154442,PA
23215,18655,149112,PA
23216,18656,57523,PA
23217,18657,303835,PA
23218,18660,102140,PA
23219,18661,139086,PA
23220,18701,27662,PA
23221,18702,780845,PA
23222,18704,788224,PA
23223,18705,342110,PA
23224,18706,350981,PA
23225,18707,649360,PA
23226,18708,466132,PA
23227,18709,54055,PA
23228,18801,215533,PA
