,zipcode,tot_income,state,population,city,lat,long,county,av_income
1996,72729,4256,AR,192,EVANSVILLE,35.8,-94.47,Washington,22167.0
1997,72730,240060,AR,7749,FARMINGTON,36.04,-94.24,Washington,30979.0
1998,72732,112201,AR,4205,GARFIELD,36.45,-93.96,Benton,26683.0
1999,72734,156022,AR,7814,GENTRY,36.26,-94.48,Benton,19967.0
2000,72734,156022,AR,7814,GENTRY,36.26,-94.48,Washington,19967.0
2001,72736,155938,AR,6284,GRAVETTE,36.42,-94.45,Benton,24815.0
2002,72738,51025,AR,2422,HINDSVILLE,36.14,-93.86,Benton,21067.0
2003,72738,51025,AR,2422,HINDSVILLE,36.14,-93.86,Madison,21067.0
2004,72738,51025,AR,2422,HINDSVILLE,36.14,-93.86,Washington,21067.0
2005,72739,11642,AR,508,HIWASSE,36.43,-94.33,Benton,22917.0
2006,72740,166133,AR,9141,HUNTSVILLE,36.08,-93.73,Carroll,18174.0
2007,72740,166133,AR,9141,HUNTSVILLE,36.08,-93.73,Madison,18174.0
2008,72742,8074,AR,477,KINGSTON,36.05,-93.52,Madison,16927.0
2009,72744,86479,AR,5400,LINCOLN,35.94,-94.42,Washington,16015.0
2010,72745,325562,AR,12488,LOWELL,36.26,-94.13,Benton,26070.0
2011,72745,325562,AR,12488,LOWELL,36.26,-94.13,Washington,26070.0
2012,72751,165641,AR,6872,PEA RIDGE,36.45,-94.11,Benton,24104.0
2013,72752,3243,AR,356,PETTIGREW,35.82,-93.65,Madison,9110.0
2014,72753,215551,AR,8770,PRAIRIE GROVE,35.97,-94.31,Washington,24578.0
2015,72756,935270,AR,40187,ROGERS,36.33,-94.13,Benton,23273.0
2016,72756,935270,AR,40187,ROGERS,36.33,-94.13,Washington,23273.0
2017,72758,1663083,AR,39323,ROGERS,36.33,-94.13,Benton,42293.0
2018,72760,4319,AR,393,SAINT PAUL,35.82,-93.76,Madison,10990.0
2019,72761,463657,AR,22294,SILOAM SPRINGS,36.18,-94.54,Benton,20797.0
2020,72761,463657,AR,22294,SILOAM SPRINGS,36.18,-94.54,Washington,20797.0
2021,72762,1149897,AR,37994,SPRINGDALE,36.18,-94.14,Benton,30265.0
2022,72762,1149897,AR,37994,SPRINGDALE,36.18,-94.14,Washington,30265.0
2023,72764,1061148,AR,55486,SPRINGDALE,36.18,-94.14,Benton,19125.0
2024,72764,1061148,AR,55486,SPRINGDALE,36.18,-94.14,Washington,19125.0
2025,72768,15673,AR,1102,SULPHUR SPRINGS,36.48,-94.45,Benton,14222.0
2026,72769,17735,AR,690,SUMMERS,35.98,-94.48,Washington,25703.0
2027,72773,19324,AR,1098,WESLEY,36.03,-93.92,Madison,17599.0
2028,72774,137019,AR,5621,WEST FORK,35.93,-94.18,Washington,24376.0
2029,72776,6962,AR,599,WITTER,35.93,-93.68,Madison,11623.0
2030,72801,247600,AR,19859,RUSSELLVILLE,35.27,-93.14,Pope,12468.0
2031,72802,560722,AR,21390,RUSSELLVILLE,35.27,-93.14,Pope,26214.0
2032,72821,22410,AR,2121,ALTUS,35.44,-93.76,Franklin,10566.0
2033,72823,99555,AR,6155,ATKINS,35.24,-92.94,Conway,16175.0
2034,72823,99555,AR,6155,ATKINS,35.24,-92.94,Pope,16175.0
2035,72824,20826,AR,1600,BELLEVILLE,35.09,-93.44,Yell,13016.0
2036,72830,247195,AR,15356,CLARKSVILLE,35.45,-93.47,Johnson,16098.0
2037,72832,10846,AR,1006,COAL HILL,35.43,-93.66,Johnson,10781.0
2038,72833,69872,AR,4593,DANVILLE,35.05,-93.39,Yell,15213.0
2039,72834,173955,AR,11044,DARDANELLE,35.22,-93.16,Logan,15751.0
2040,72834,173955,AR,11044,DARDANELLE,35.22,-93.16,Yell,15751.0
2041,72835,12978,AR,737,DELAWARE,35.23,-93.44,Logan,17609.0
2042,72837,161489,AR,7382,DOVER,35.4,-93.11,Johnson,21876.0
2043,72837,161489,AR,7382,DOVER,35.4,-93.11,Pope,21876.0
2044,72840,26082,AR,2120,HARTMAN,35.43,-93.61,Johnson,12303.0
2045,72842,17744,AR,1099,HAVANA,35.11,-93.52,Yell,16146.0
2046,72843,35401,AR,2660,HECTOR,35.46,-92.97,Pope,13309.0
2047,72845,21677,AR,1244,KNOXVILLE,35.37,-93.36,Johnson,17425.0
2048,72846,69198,AR,4140,LAMAR,35.43,-93.38,Johnson,16714.0
2049,72846,69198,AR,4140,LAMAR,35.43,-93.38,Pope,16714.0
2050,72847,52821,AR,2678,LONDON,35.32,-93.24,Johnson,19724.0
2051,72847,52821,AR,2678,LONDON,35.32,-93.24,Pope,19724.0
2052,72851,11863,AR,806,NEW BLAINE,35.33,-93.44,Logan,14718.0
2053,72853,26961,AR,1914,OLA,35.03,-93.22,Yell,14086.0
2054,72854,8503,AR,780,OZONE,35.67,-93.43,Johnson,10901.0
2055,72855,99990,AR,5660,PARIS,35.28,-93.72,Logan,17666.0
2056,72856,5095,AR,475,PELSOR,35.68,-93.05,Pope,10726.0
2057,72857,17408,AR,1441,PLAINVIEW,34.98,-93.29,Yell,12080.0
2058,72858,72848,AR,3831,POTTSVILLE,35.23,-93.05,Pope,19015.0
2059,72860,4810,AR,593,ROVER,34.93,-93.4,Yell,8111.0
2060,72863,30398,AR,1547,SCRANTON,35.36,-93.53,Logan,19650.0
2061,72865,21657,AR,1729,SUBIACO,35.29,-93.63,Logan,12526.0
2062,72901,313834,AR,22201,FORT SMITH,35.36,-94.38,Sebastian,14136.0
2063,72903,752719,AR,26213,FORT SMITH,35.36,-94.38,Sebastian,28715.0
2064,72904,244535,AR,21517,FORT SMITH,35.36,-94.38,Sebastian,11365.0
2065,72908,360401,AR,13499,FORT SMITH,35.36,-94.38,Sebastian,26698.0
2066,72916,351470,AR,7833,FORT SMITH,35.36,-94.38,Sebastian,44870.0
2067,72921,282443,AR,13955,ALMA,35.48,-94.22,Crawford,20240.0
2068,72923,80691,AR,4821,BARLING,35.32,-94.3,Sebastian,16737.0
2069,72926,5909,AR,603,BOLES,34.71,-94.02,Scott,9799.0
2070,72927,120623,AR,8875,BOONEVILLE,35.13,-93.91,Logan,13591.0
2071,72927,120623,AR,8875,BOONEVILLE,35.13,-93.91,Sebastian,13591.0
2072,72928,9888,AR,599,BRANCH,35.3,-93.95,Franklin,16508.0
2073,72930,8386,AR,339,CECIL,35.43,-93.95,Franklin,24737.0
2074,72932,25496,AR,1957,CEDARVILLE,35.57,-94.37,Crawford,13028.0
2075,72933,98549,AR,5441,CHARLESTON,35.29,-94.04,Franklin,18112.0
2076,72933,98549,AR,5441,CHARLESTON,35.29,-94.04,Logan,18112.0
2077,72933,98549,AR,5441,CHARLESTON,35.29,-94.04,Sebastian,18112.0
2078,72934,11379,AR,793,CHESTER,35.67,-94.17,Crawford,14349.0
2079,72935,5463,AR,421,DYER,35.49,-94.13,Crawford,12976.0
2080,72936,343238,AR,14355,GREENWOOD,35.21,-94.23,Sebastian,23911.0
2081,72937,67956,AR,3484,HACKETT,35.18,-94.41,Sebastian,19505.0
2082,72938,16760,AR,1410,HARTFORD,35.02,-94.37,Sebastian,11887.0
2083,72940,38979,AR,2837,HUNTINGTON,35.08,-94.26,Sebastian,13740.0
2084,72941,107887,AR,5686,LAVACA,35.33,-94.18,Franklin,18974.0
2085,72941,107887,AR,5686,LAVACA,35.33,-94.18,Sebastian,18974.0
2086,72943,34905,AR,2276,MAGAZINE,35.15,-93.8,Logan,15336.0
2087,72944,48094,AR,3555,MANSFIELD,35.05,-94.24,Scott,13529.0
2088,72944,48094,AR,3555,MANSFIELD,35.05,-94.24,Sebastian,13529.0
2089,72945,4876,AR,215,MIDLAND,35.09,-94.35,Sebastian,22679.0
2090,72946,55739,AR,3536,MOUNTAINBURG,35.63,-94.16,Crawford,15763.0
2091,72946,55739,AR,3536,MOUNTAINBURG,35.63,-94.16,Franklin,15763.0
2092,72947,62325,AR,4613,MULBERRY,35.5,-94.07,Crawford,13511.0
2093,72947,62325,AR,4613,MULBERRY,35.5,-94.07,Franklin,13511.0
2094,72948,7067,AR,385,NATURAL DAM,35.65,-94.4,Crawford,18356.0
2095,72948,7067,AR,385,NATURAL DAM,35.65,-94.4,Washington,18356.0
2096,72949,166072,AR,8907,OZARK,35.49,-93.84,Franklin,18645.0
2097,72949,166072,AR,8907,OZARK,35.49,-93.84,Logan,18645.0
2098,72950,4362,AR,323,PARKS,34.79,-93.87,Scott,13505.0
2099,72951,17168,AR,981,RATCLIFF,35.3,-93.88,Franklin,17501.0
2100,72951,17168,AR,981,RATCLIFF,35.3,-93.88,Logan,17501.0
2101,72952,44619,AR,2941,RUDY,35.52,-94.27,Crawford,15171.0
2102,72955,5977,AR,252,UNIONTOWN,35.58,-94.45,Crawford,23718.0
2103,72956,613346,AR,34520,VAN BUREN,35.44,-94.35,Crawford,17768.0
2104,72958,94370,AR,7354,WALDRON,34.89,-94.09,Scott,12832.0
2105,72959,44983,AR,3043,WINSLOW,35.8,-94.13,Crawford,14782.0
2106,72959,44983,AR,3043,WINSLOW,35.8,-94.13,Franklin,14782.0
2107,72959,44983,AR,3043,WINSLOW,35.8,-94.13,Washington,14782.0
2108,90001,619635,CA,57942,LOS ANGELES,33.97,-118.24,Los Angeles,10694.0
2109,90002,563172,CA,51826,LOS ANGELES,33.94,-118.24,Los Angeles,10867.0
2110,90003,730810,CA,70208,LOS ANGELES,33.96,-118.27,Los Angeles,10409.0
2111,90004,1995586,CA,63095,LOS ANGELES,34.07,-118.31,Los Angeles,31628.0
2112,90005,807743,CA,39338,LOS ANGELES,34.05,-118.31,Los Angeles,20533.0
2113,90006,685595,CA,61230,LOS ANGELES,34.04,-118.29,Los Angeles,11197.0
2114,90007,382443,CA,41979,LOS ANGELES,34.02,-118.28,Los Angeles,9110.0
2115,90008,791390,CA,32060,LOS ANGELES,34.0,-118.34,Los Angeles,24685.0
2116,90010,533018,CA,3524,LOS ANGELES,34.06,-118.31,Los Angeles,151254.0
2117,90011,1026864,CA,104762,LOS ANGELES,34.0,-118.25,Los Angeles,9802.0
2118,90012,695466,CA,32543,LOS ANGELES,34.06,-118.24,Los Angeles,21371.0
2119,90013,334702,CA,11668,LOS ANGELES,34.04,-118.24,Los Angeles,28685.0
2120,90014,285454,CA,7191,LOS ANGELES,34.04,-118.25,Los Angeles,39696.0
2121,90015,624512,CA,19378,LOS ANGELES,34.03,-118.26,Los Angeles,32228.0
2122,90016,955111,CA,47079,LOS ANGELES,34.02,-118.35,Los Angeles,20287.0
2123,90017,679732,CA,25772,LOS ANGELES,34.05,-118.26,Los Angeles,26375.0
2124,90018,833073,CA,51639,LOS ANGELES,34.02,-118.31,Los Angeles,16133.0
2125,90019,1570382,CA,68530,LOS ANGELES,34.04,-118.34,Los Angeles,22915.0
2126,90020,1205218,CA,40170,LOS ANGELES,34.06,-118.31,Los Angeles,30003.0
2127,90021,144916,CA,2954,LOS ANGELES,34.03,-118.24,Los Angeles,49058.0
2128,90022,940697,CA,67191,LOS ANGELES,34.02,-118.15,Los Angeles,14000.0
2129,90023,565031,CA,46611,LOS ANGELES,34.01,-118.2,Los Angeles,12122.0
2130,90024,5508452,CA,49737,LOS ANGELES,34.06,-118.43,Los Angeles,110752.0
2131,90025,5081001,CA,46520,LOS ANGELES,34.04,-118.44,Los Angeles,109222.0
2132,90026,1715299,CA,67557,LOS ANGELES,34.07,-118.26,Los Angeles,25390.0
2133,90027,2122920,CA,46043,LOS ANGELES,34.12,-118.28,Los Angeles,46107.0
2134,90028,750675,CA,31122,LOS ANGELES,34.1,-118.32,Los Angeles,24120.0
2135,90029,643743,CA,40242,LOS ANGELES,34.09,-118.29,Los Angeles,15997.0
2136,90031,619376,CA,38940,LOS ANGELES,34.08,-118.2,Los Angeles,15906.0
2137,90032,836509,CA,47285,LOS ANGELES,34.08,-118.17,Los Angeles,17691.0
2138,90033,545234,CA,49156,LOS ANGELES,34.04,-118.21,Los Angeles,11092.0
2139,90034,2241711,CA,57443,LOS ANGELES,34.02,-118.39,Los Angeles,39025.0
2140,90035,1486030,CA,30582,LOS ANGELES,34.05,-118.38,Los Angeles,48592.0
2141,90036,2159303,CA,37931,LOS ANGELES,34.06,-118.35,Los Angeles,56927.0
2142,90037,664140,CA,61451,LOS ANGELES,34.0,-118.28,Los Angeles,10808.0
2143,90038,611675,CA,28155,LOS ANGELES,34.08,-118.32,Los Angeles,21725.0
2144,90039,1215534,CA,28436,LOS ANGELES,34.11,-118.26,Los Angeles,42746.0
2145,90040,312793,CA,12812,LOS ANGELES,33.99,-118.14,Los Angeles,24414.0
2146,90041,930322,CA,28405,LOS ANGELES,34.13,-118.2,Los Angeles,32752.0
2147,90042,1412357,CA,63109,LOS ANGELES,34.11,-118.19,Los Angeles,22380.0
2148,90043,1043243,CA,44328,LOS ANGELES,33.98,-118.33,Los Angeles,23535.0
2149,90044,1078266,CA,90155,LOS ANGELES,33.95,-118.29,Los Angeles,11960.0
2150,90045,2047195,CA,41145,LOS ANGELES,33.95,-118.4,Los Angeles,49756.0
2151,90046,2747289,CA,50923,LOS ANGELES,34.1,-118.37,Los Angeles,53950.0
2152,90047,946407,CA,48306,LOS ANGELES,33.95,-118.3,Los Angeles,19592.0
2153,90048,1704586,CA,22722,LOS ANGELES,34.07,-118.37,Los Angeles,75019.0
2154,90049,6518066,CA,35581,LOS ANGELES,34.08,-118.49,Los Angeles,183190.0
2155,90056,459327,CA,8118,LOS ANGELES,33.98,-118.37,Los Angeles,56581.0
2156,90057,464210,CA,48302,LOS ANGELES,34.06,-118.27,Los Angeles,9611.0
2157,90058,150847,CA,2674,LOS ANGELES,34.0,-118.21,Los Angeles,56412.0
2158,90059,491201,CA,46027,LOS ANGELES,33.92,-118.24,Los Angeles,10672.0
2159,90061,363645,CA,27203,LOS ANGELES,33.92,-118.27,Los Angeles,13368.0
2160,90062,475166,CA,33690,LOS ANGELES,34.0,-118.3,Los Angeles,14104.0
2161,90063,720152,CA,54142,LOS ANGELES,34.04,-118.18,Los Angeles,13301.0
2162,90064,4002209,CA,27032,LOS ANGELES,34.03,-118.43,Los Angeles,148054.0
2163,90065,1283822,CA,46965,LOS ANGELES,34.1,-118.22,Los Angeles,27336.0
2164,90066,2683991,CA,59258,LOS ANGELES,34.0,-118.43,Los Angeles,45293.0
2165,90067,2814965,CA,2355,LOS ANGELES,34.05,-118.41,Los Angeles,1195314.0
2166,90068,1554347,CA,21450,LOS ANGELES,34.13,-118.33,Los Angeles,72464.0
2167,90069,2228729,CA,20435,WEST HOLLYWOOD,34.09,-118.38,Los Angeles,109064.0
2168,90071,373012,CA,0,LOS ANGELES,34.05,-118.25,Los Angeles,inf
2169,90077,1994436,CA,8912,LOS ANGELES,34.1,-118.45,Los Angeles,223792.0
2170,90094,770510,CA,8072,PLAYA VISTA,33.97,-118.43,Los Angeles,95455.0
2171,90201,1232064,CA,102786,BELL GARDENS,33.97,-118.15,Los Angeles,11987.0
2172,90210,5827835,CA,20957,BEVERLY HILLS,34.09,-118.41,Los Angeles,278085.0
2173,90211,1539047,CA,8129,BEVERLY HILLS,34.06,-118.38,Los Angeles,189328.0
2174,90212,2507078,CA,12915,BEVERLY HILLS,34.06,-118.4,Los Angeles,194121.0
2175,90220,789884,CA,51271,COMPTON,33.87,-118.24,Los Angeles,15406.0
2176,90221,708963,CA,53922,COMPTON,33.87,-118.21,Los Angeles,13148.0
2177,90222,420119,CA,32195,COMPTON,33.91,-118.23,Los Angeles,13049.0
2178,90230,1520444,CA,32692,CULVER CITY,33.99,-118.39,Los Angeles,46508.0
2179,90232,829907,CA,14810,CULVER CITY,34.02,-118.39,Los Angeles,56037.0
2180,90240,814272,CA,26426,DOWNEY,33.95,-118.12,Los Angeles,30813.0
2181,90241,1117218,CA,44815,DOWNEY,33.94,-118.13,Los Angeles,24930.0
2182,90242,926031,CA,41982,DOWNEY,33.92,-118.14,Los Angeles,22058.0
2183,90245,1110620,CA,16901,EL SEGUNDO,33.91,-118.4,Los Angeles,65713.0
2184,90247,990407,CA,47706,GARDENA,33.89,-118.29,Los Angeles,20761.0
2185,90248,346580,CA,10592,GARDENA,33.88,-118.27,Los Angeles,32721.0
2186,90249,648641,CA,26795,GARDENA,33.89,-118.31,Los Angeles,24208.0
2187,90250,2079428,CA,96987,HAWTHORNE,33.91,-118.34,Los Angeles,21440.0
2188,90254,2135282,CA,19726,HERMOSA BEACH,33.86,-118.39,Los Angeles,108247.0
2189,90255,964528,CA,75770,HUNTINGTON PARK,33.97,-118.21,Los Angeles,12730.0
2190,90260,693316,CA,35569,LAWNDALE,33.88,-118.35,Los Angeles,19492.0
2191,90262,942492,CA,71197,LYNWOOD,33.92,-118.2,Los Angeles,13238.0
2192,90265,1841564,CA,18394,MALIBU,34.06,-118.81,Los Angeles,100118.0
2193,90265,1841564,CA,18394,MALIBU,34.06,-118.81,Ventura,100118.0
2194,90266,5269999,CA,35573,MANHATTAN BEACH,33.88,-118.4,Los Angeles,148146.0
2195,90270,342714,CA,27575,MAYWOOD,33.98,-118.18,Los Angeles,12428.0
2196,90272,5396427,CA,23151,PACIFIC PALISADES,34.07,-118.54,Los Angeles,233097.0
2197,90274,4117414,CA,25503,PALOS VERDES PENINSULA,33.77,-118.34,Los Angeles,161448.0
2198,90275,3364660,CA,42545,RANCHO PALOS VERDES,33.75,-118.31,Los Angeles,79085.0
2199,90277,2491254,CA,35204,REDONDO BEACH,33.83,-118.38,Los Angeles,70766.0
2200,90278,2213591,CA,40582,REDONDO BEACH,33.87,-118.37,Los Angeles,54546.0
2201,90280,1497038,CA,95219,SOUTH GATE,33.94,-118.2,Los Angeles,15722.0
2202,90290,487577,CA,5974,TOPANGA,34.1,-118.6,Los Angeles,81617.0
2203,90291,2150784,CA,27277,VENICE,33.99,-118.46,Los Angeles,78850.0
2204,90292,2161734,CA,22482,MARINA DEL REY,33.97,-118.43,Los Angeles,96154.0
2205,90293,856412,CA,12649,PLAYA DEL REY,33.94,-118.44,Los Angeles,67706.0
2206,90301,599773,CA,36429,INGLEWOOD,33.95,-118.36,Los Angeles,16464.0
2207,90302,572045,CA,31064,INGLEWOOD,33.97,-118.35,Los Angeles,18415.0
2208,90303,430709,CA,25134,INGLEWOOD,33.93,-118.33,Los Angeles,17137.0
2209,90304,381891,CA,27008,INGLEWOOD,33.93,-118.36,Los Angeles,14140.0
2210,90305,447822,CA,15777,INGLEWOOD,33.95,-118.33,Los Angeles,28384.0
2211,90401,1053216,CA,7621,SANTA MONICA,34.01,-118.49,Los Angeles,138199.0
2212,90402,2728901,CA,11410,SANTA MONICA,34.03,-118.5,Los Angeles,239167.0
2213,90403,2105328,CA,24539,SANTA MONICA,34.03,-118.49,Los Angeles,85795.0
2214,90404,1190038,CA,22201,SANTA MONICA,34.02,-118.47,Los Angeles,53603.0
2215,90405,2477361,CA,28861,SANTA MONICA,34.01,-118.46,Los Angeles,85838.0
2216,90501,1280127,CA,43405,TORRANCE,33.83,-118.31,Los Angeles,29493.0
2217,90502,542378,CA,17855,TORRANCE,33.83,-118.29,Los Angeles,30377.0
2218,90503,2014239,CA,44562,TORRANCE,33.84,-118.35,Los Angeles,45201.0
2219,90504,1112650,CA,33609,TORRANCE,33.86,-118.33,Los Angeles,33106.0
2220,90505,1763199,CA,37242,TORRANCE,33.8,-118.35,Los Angeles,47344.0
2221,90601,971299,CA,34169,WHITTIER,34.0,-118.03,Los Angeles,28426.0
2222,90602,574838,CA,26778,WHITTIER,33.97,-118.01,Los Angeles,21467.0
2223,90603,793978,CA,20325,WHITTIER,33.94,-117.99,Los Angeles,39064.0
2224,90604,1000719,CA,41371,WHITTIER,33.93,-118.0,Los Angeles,24189.0
2225,90605,1080483,CA,41305,WHITTIER,33.94,-118.03,Los Angeles,26159.0
2226,90606,679465,CA,32499,WHITTIER,33.98,-118.06,Los Angeles,20907.0
2227,90620,1346431,CA,46550,BUENA PARK,33.84,-118.0,Orange,28924.0
2228,90621,854984,CA,35168,BUENA PARK,33.87,-117.99,Orange,24311.0
2229,90623,602272,CA,15886,LA PALMA,33.85,-118.04,Los Angeles,37912.0
2230,90623,602272,CA,15886,LA PALMA,33.85,-118.04,Orange,37912.0
2231,90630,1840833,CA,49093,CYPRESS,33.81,-118.03,Los Angeles,37497.0
2232,90630,1840833,CA,49093,CYPRESS,33.81,-118.03,Orange,37497.0
2233,90631,2129524,CA,68971,LA HABRA,33.94,-117.95,Los Angeles,30876.0
2234,90631,2129524,CA,68971,LA HABRA,33.94,-117.95,Orange,30876.0
2235,90638,1499538,CA,49876,LA MIRADA,33.9,-118.0,Los Angeles,30065.0
2236,90638,1499538,CA,49876,LA MIRADA,33.9,-118.0,Orange,30065.0
2237,90640,1365981,CA,63461,MONTEBELLO,34.0,-118.1,Los Angeles,21525.0
2238,90650,2097892,CA,106360,NORWALK,33.9,-118.07,Los Angeles,19724.0
2239,90660,1272727,CA,63684,PICO RIVERA,33.98,-118.08,Los Angeles,19985.0
2240,90670,473744,CA,16266,SANTA FE SPRINGS,33.92,-118.06,Los Angeles,29125.0
2241,90680,590814,CA,30373,STANTON,33.79,-117.99,Orange,19452.0
2242,90701,373111,CA,16842,ARTESIA,33.86,-118.08,Los Angeles,22154.0
2243,90703,2069719,CA,50442,CERRITOS,33.86,-118.05,Los Angeles,41032.0
2244,90704,102393,CA,3912,AVALON,33.38,-118.45,Los Angeles,26174.0
2245,90706,1579208,CA,77687,BELLFLOWER,33.88,-118.13,Los Angeles,20328.0
2246,90710,652983,CA,27914,HARBOR CITY,33.79,-118.29,Los Angeles,23393.0
2247,90712,1128120,CA,31722,LAKEWOOD,33.84,-118.14,Los Angeles,35563.0
2248,90713,1055014,CA,28833,LAKEWOOD,33.85,-118.11,Los Angeles,36591.0
2249,90715,489906,CA,20064,LAKEWOOD,33.84,-118.07,Los Angeles,24417.0
2250,90716,196905,CA,14383,HAWAIIAN GARDENS,33.83,-118.07,Los Angeles,13690.0
2251,90717,631850,CA,21658,LOMITA,33.79,-118.31,Los Angeles,29174.0
2252,90720,1243113,CA,22413,LOS ALAMITOS,33.79,-118.06,Orange,55464.0
2253,90723,865534,CA,54941,PARAMOUNT,33.89,-118.16,Los Angeles,15754.0
2254,90731,1490215,CA,61046,SAN PEDRO,33.73,-118.29,Los Angeles,24411.0
2255,90732,925819,CA,21763,SAN PEDRO,33.73,-118.31,Los Angeles,42541.0
2256,90740,1329939,CA,24296,SEAL BEACH,33.75,-118.07,Orange,54739.0
2257,90742,97911,CA,627,SUNSET BEACH,33.71,-118.07,Orange,156158.0
2258,90743,33717,CA,368,SURFSIDE,33.72,-118.08,Orange,91622.0
2259,90744,841249,CA,57432,WILMINGTON,33.77,-118.26,Los Angeles,14648.0
2260,90745,1411474,CA,57785,CARSON,33.82,-118.26,Los Angeles,24426.0
2261,90746,817420,CA,26584,CARSON,33.86,-118.25,Los Angeles,30749.0
2262,90755,423373,CA,11491,SIGNAL HILL,33.8,-118.16,Los Angeles,36844.0
2263,90802,1161549,CA,39873,LONG BEACH,33.75,-118.2,Los Angeles,29131.0
2264,90803,2204168,CA,31680,LONG BEACH,33.75,-118.13,Los Angeles,69576.0
2265,90804,783569,CA,40751,LONG BEACH,33.78,-118.14,Los Angeles,19228.0
2266,90805,1547043,CA,95808,LONG BEACH,33.86,-118.18,Los Angeles,16147.0
2267,90806,755683,CA,42312,LONG BEACH,33.81,-118.18,Los Angeles,17860.0
2268,90807,1317123,CA,33217,LONG BEACH,33.83,-118.18,Los Angeles,39652.0
2269,90808,1741976,CA,38637,LONG BEACH,33.82,-118.11,Los Angeles,45086.0
2270,90808,1741976,CA,38637,LONG BEACH,33.82,-118.11,Orange,45086.0
2271,90810,706700,CA,37422,LONG BEACH,33.81,-118.22,Los Angeles,18885.0
2272,90813,657077,CA,60997,LONG BEACH,33.78,-118.18,Los Angeles,10772.0
2273,90814,792440,CA,18760,LONG BEACH,33.77,-118.14,Los Angeles,42241.0
2274,90815,1711949,CA,39822,LONG BEACH,33.79,-118.12,Los Angeles,42990.0
2275,91001,1734853,CA,37699,ALTADENA,34.2,-118.13,Los Angeles,46019.0
2276,91006,1670296,CA,32106,ARCADIA,34.13,-118.02,Los Angeles,52024.0
2277,91007,1343850,CA,34619,ARCADIA,34.12,-118.05,Los Angeles,38818.0
2278,91008,89541,CA,1203,DUARTE,34.14,-117.96,Los Angeles,74431.0
2279,91010,693881,CA,26000,DUARTE,34.13,-117.94,Los Angeles,26688.0
2280,91011,2780233,CA,20679,LA CANADA FLINTRIDGE,34.23,-118.14,Los Angeles,134447.0
2281,91016,1382893,CA,41901,MONROVIA,34.15,-117.99,Los Angeles,33004.0
2282,91020,244594,CA,8448,MONTROSE,34.21,-118.23,Los Angeles,28953.0
2283,91024,689376,CA,11067,SIERRA MADRE,34.2,-118.05,Los Angeles,62291.0
2284,91030,1624972,CA,25905,SOUTH PASADENA,34.11,-118.15,Los Angeles,62728.0
2285,91040,714116,CA,19587,SUNLAND,34.26,-118.32,Los Angeles,36459.0
2286,91042,729715,CA,27164,TUJUNGA,34.29,-118.25,Los Angeles,26863.0
2287,91046,12476,CA,125,VERDUGO CITY,34.21,-118.24,Los Angeles,99808.0
2288,91101,858731,CA,20761,PASADENA,34.14,-118.13,Los Angeles,41363.0
2289,91103,1003555,CA,28124,PASADENA,34.17,-118.17,Los Angeles,35683.0
2290,91104,1279851,CA,38725,PASADENA,34.16,-118.12,Los Angeles,33050.0
2291,91105,1511839,CA,11728,PASADENA,34.14,-118.16,Los Angeles,128909.0
2292,91106,1509933,CA,24875,PASADENA,34.13,-118.13,Los Angeles,60701.0
2293,91107,1766887,CA,32027,PASADENA,34.16,-118.08,Los Angeles,55169.0
2294,91108,2180147,CA,13675,SAN MARINO,34.12,-118.11,Los Angeles,159426.0
2295,91201,625526,CA,23510,GLENDALE,34.17,-118.29,Los Angeles,26607.0
2296,91202,953277,CA,23219,GLENDALE,34.16,-118.26,Los Angeles,41056.0
2297,91203,442190,CA,14051,GLENDALE,34.15,-118.26,Los Angeles,31470.0
2298,91204,315129,CA,17681,GLENDALE,34.13,-118.26,Los Angeles,17823.0
2299,91205,717916,CA,37664,GLENDALE,34.13,-118.24,Los Angeles,19061.0
2300,91206,1136611,CA,34247,GLENDALE,34.16,-118.2,Los Angeles,33189.0
2301,91207,643783,CA,10071,GLENDALE,34.18,-118.25,Los Angeles,63924.0
2302,91208,970521,CA,17180,GLENDALE,34.19,-118.24,Los Angeles,56491.0
2303,91210,33701,CA,886,GLENDALE,34.14,-118.25,Los Angeles,38037.0
2304,91214,1380555,CA,30935,LA CRESCENTA,34.23,-118.24,Los Angeles,44628.0
2305,91301,1763878,CA,26007,AGOURA HILLS,34.12,-118.76,Los Angeles,67823.0
2306,91302,4006959,CA,25906,CALABASAS,34.11,-118.67,Los Angeles,154673.0
2307,91303,533942,CA,29668,CANOGA PARK,34.19,-118.6,Los Angeles,17997.0
2308,91304,1429447,CA,52846,CANOGA PARK,34.22,-118.59,Los Angeles,27049.0
2309,91304,1429447,CA,52846,CANOGA PARK,34.22,-118.59,Ventura,27049.0
2310,91306,1055868,CA,49043,WINNETKA,34.2,-118.57,Los Angeles,21529.0
2311,91307,1219264,CA,26703,WEST HILLS,34.2,-118.69,Los Angeles,45660.0
2312,91307,1219264,CA,26703,WEST HILLS,34.2,-118.69,Ventura,45660.0
2313,91311,1694366,CA,38479,CHATSWORTH,34.28,-118.61,Los Angeles,44034.0
2314,91311,1694366,CA,38479,CHATSWORTH,34.28,-118.61,Ventura,44034.0
2315,91316,1863071,CA,29485,ENCINO,34.15,-118.52,Los Angeles,63187.0
2316,91320,2382779,CA,45502,NEWBURY PARK,34.17,-118.95,Ventura,52366.0
2317,91321,987493,CA,34664,NEWHALL,34.36,-118.47,Los Angeles,28488.0
